time,current_A,temperature_C,voltage_V,soc_percent
0,100,21,4.736145,70
0.0999036811666721,80.4221576787486,21,4.57046626766608,70.0082659152258
0.199807362333344,60.8443153574971,21,4.40462570455473,70.0145195891788
0.299711043500016,41.2664730362457,21,4.23868979484711,70.0187610218589
0.399614724666688,21.6886307149943,21,4.07271436083666,70.021593885648
0.614460198787622,9.11289615423465,21,3.96611213513736,70.0252848998157
0.703455821726763,14.630587521151,21,4.01290521578726,70.0264280231888
0.792451444665904,20.1482788880674,21,4.0597027393288,70.028003820982
0.914432734492197,27.7110677935411,21,4.12385682486191,70.0309916502444
1.04275587873612,28.6247012948013,21,4.13164090852789,70.0346098659813
1.17107902298004,15.4444965859886,21,4.01990619980914,70.0373306085075
1.26698527323387,5.59386505223183,21,3.93638735654393,70.0383911253822
1.36289152348769,-4.25676648152494,21,3.85286141046694,70.0384745065375
1.52037623651755,-14.4981893502527,21,3.76601160076963,70.0370624333618
1.71798094957125,22.7523544744408,21,4.08186909112005,70.038935988856
1.78141828877195,34.7109527664542,21,4.18328426630055,70.0407145220035
1.84485562797266,46.6695510584676,21,4.28471930799518,70.0433350339517
1.90829296717336,58.628149350481,21,4.38618449048516,70.0467632475969
1.98945779253691,73.9285631792066,21,4.51606989205745,70.0522961497316
2.01443491865506,74.6313264941858,21,4.5220825114237,70.0541951121634
2.03941204477321,72.4086310105046,21,4.50328234710117,70.0560769701938
2.06843672140898,69.8257470802847,21,4.48143047113947,70.0582010608353
2.09746139804475,67.2428631500648,21,4.4595729477545,70.0602490182848
2.15969633954107,61.7046229723641,21,4.41268832754218,70.0643783547494
2.43184193161269,37.4865934224481,21,4.20746454247256,70.0782672700972
2.52934366012148,35.4459612348369,21,4.19019639166154,70.0819917445147
2.62684538863028,48.8190528699176,21,4.30374190928364,70.0863726553477
2.70130198876992,59.0313327108258,21,4.39048318422187,70.0904859452628
2.77575858890957,69.243612551734,21,4.47726806442334,70.0953846168437
2.90247431798411,86.6236229621863,21,4.62510801221972,70.1055348970451
2.99329448283702,99.0802881461423,21,4.73121453096291,70.1142094253057
3.01502954305731,99.3277742421128,21,4.73341016537928,70.1164216815027
3.03676460327761,98.3556310922115,21,4.72524669310027,70.1186291889856
3.0584996634979,97.3834879423102,21,4.7170805380596,70.1208182825239
3.08023472371819,96.411344792409,21,4.70891145865266,70.1229856010046
3.29758532592112,86.6899132933964,21,4.62707253083001,70.1434600043138
5.43761121596301,-10.3840364516968,21,3.802695438555,70.2272091086995
5.88667856209874,35.8054028679994,21,4.19680841595953,70.2361732962008
6.01433300927324,48.0257843087283,21,4.30113335053849,70.241417154979
6.02834071936354,43.025118076552,21,4.25848029705681,70.2420562176266
6.04234842945384,38.0244518443757,21,4.21582531541727,70.2426383124004
6.05635613954414,33.0237856121993,21,4.17316845088083,70.243151001433
6.19643324044711,-16.9828767095638,21,3.74654774496673,70.2442885392121
6.36101082215436,-75.7360597859874,21,3.24512095325215,70.2364395282548
6.47821689592074,-117.57790627705,21,2.88760707927714,70.2247874474608
6.51183697237621,-127.673065940175,21,2.80121611772243,70.2205529273908
6.54545704883169,-134.25884916355,21,2.74473278285118,70.216035221908
6.57187108544709,-139.433052721169,21,2.70031975039113,70.2123149969755
6.59828512206249,-144.607256278788,21,2.65587341204047,70.2084543924532
6.64567234180757,-153.889863271452,21,2.57604434106848,70.2011773201207
6.75684039884901,-175.666396885477,21,2.38822064229228,70.1823306435671
6.85041905196467,-193.997370182678,21,2.22939561554204,70.1645360982561
6.92077474275304,-207.77923438149,21,2.10945948367891,70.1499953817055
6.98058873765478,-219.496102564958,21,2.00708096203159,70.1368487733708
6.9998002279809,-223.259410802921,21,1.97411038915272,70.132473263279
7.00213424644702,-222.380986197951,21,1.98157153887207,70.1319385361957
7.00446826491313,-221.377542359742,21,1.99010752447517,70.131405777839
7.00680228337924,-220.374098521532,21,1.99864494142666,70.1308753669151
7.01131717823412,-218.433049858862,21,2.01516369043403,70.1298562218991
7.05646612678292,-199.022563232163,21,2.18062410417831,70.120160967228
7.37486589182993,-62.135778931783,21,3.35560746051647,70.0773891181682
7.51344264295102,-8.241669479001,21,3.82005602339881,70.0722909591631
7.56788296174986,-7.85161793968874,21,3.82341196332272,70.071731557256
7.62232328054871,-7.46156640037648,21,3.82676909273298,70.0713058925746
7.67676359934756,-7.07151486106422,21,3.83012648148691,70.0709113612126
7.89344827124646,-5.51902230252815,21,3.84348992342782,70.0695204912661
8.0232690972301,-12.6635495998078,21,3.78190617985253,70.0682029192922
8.06812294629759,-27.9070176737041,21,3.65053427401977,70.0672179684322
8.11297679536507,-43.1504857476004,21,3.51915503014082,70.065582253968
8.18613337930442,-68.0125672603112,21,3.30483327416532,70.0614046112126
8.29913817000664,-106.416961868116,21,2.97351852779184,70.0512703712345
8.38681558161368,-136.213910233081,21,2.71605416673033,70.0403297465472
8.45851608076765,-160.581144984585,21,2.50506629265854,70.0293836138678
8.487797186696,-170.532255372359,21,2.41875222826007,70.0243962952908
8.50072920063195,-174.53621825831,21,2.38397428595937,70.0221013237766
8.50429364889783,-173.836563421521,21,2.38995491816183,70.02146317949
8.50785809716372,-173.136908584732,21,2.39593637026464,70.0208269670491
8.5114225454296,-172.437253747943,21,2.40191875046211,70.0201932655843
8.54706702808844,-165.440705380053,21,2.46179258715805,70.0139982186106
8.90351185467683,-95.4752217011487,21,3.06403827884549,69.9661711472365
