time,current_A,temperature_C,voltage_V,soc_percent
0,-120.958155724843,30,2.86336995952295,70
0.108733796087222,-101.350480123218,30,3.02913072398062,69.9886623225936
0.217467592174444,-81.7428045215932,30,3.19514250917736,69.9795180783153
0.326201388261665,-62.1351289199684,30,3.36131871994212,69.9725672671653
0.434935184348887,-42.5274533183435,30,3.52758279182511,69.967151859205
0.914500667445683,50.0082640724206,30,4.31305476706547,69.9707696267403
1.00535797180401,66.4405423255579,30,4.45269950350226,69.9761095795904
1.027330016285,65.4770147536698,30,4.4445582710712,69.9775846082911
1.04930206076598,64.5134871817817,30,4.43641638480043,69.9790527988042
1.07127410524696,63.5499596098936,30,4.42827314953752,69.9805013186841
1.29099455005678,53.9146838910128,30,4.34676302734264,69.9937652066805
1.64083206423727,30.7715753737039,30,4.15042337254669,70.0087209961334
1.89219847190863,5.82322916542421,30,3.93847905120894,70.0132640857443
2.14356487957998,-17.0132416363056,30,3.74438923409744,70.0118935359354
2.39493128725134,-38.2639249067761,30,3.56368631760076,70.0048167512383
2.49364534826879,-46.6092772728987,30,3.49268716350986,70.0005048073452
2.51951554001913,-54.3875132668736,30,3.42654223652556,69.9991454405227
2.54538573176947,-63.9863408843195,30,3.34490975596631,69.9975651890897
2.57644925919937,-75.5120940703357,30,3.24687024732205,69.9953370528975
2.614641939822,-89.6830349386038,30,3.12629078911172,69.9920930645978
2.70881397483178,-124.624450880411,30,2.82867769280701,69.9817127614027
2.80811710342329,-161.46969819909,30,2.51410580474239,69.9670991770923
2.87756242549596,-187.236560766114,30,2.2934265135013,69.9546424943475
2.92853116129653,-206.147905279918,30,2.13096670420389,69.9443285598331
2.97138251938161,-222.047393130709,30,1.99398102654761,69.9348899009938
2.99018879115857,-229.025237077746,30,1.93373120629982,69.930526219998
3.00173454257224,-231.990742467728,30,1.90795897366038,69.9277897324925
3.00403319277394,-231.096448071951,30,1.91550315722363,69.9272424140355
3.00633184297564,-230.202153676174,30,1.92304863946184,69.9266969280607
3.00863049317734,-229.307859280397,30,1.93059550256017,69.9261535474395
3.03161699519435,-220.364915322624,30,2.00613778046042,69.9208363805399
3.26148201536441,-130.935475744894,30,2.76683525952528,69.8792979762679
3.53830875819641,-27.5556714853978,30,3.65229230563477,69.8566056206971
3.63242421756119,-1.5535308133447,30,3.87534114056887,69.8551187691475
3.70572140580258,18.6969552638821,30,4.04907067665813,69.8557744532956
3.77901859404396,38.9474413411089,30,4.22282816898646,69.8579555578681
3.90829005644768,74.6624532317203,30,4.52944565701105,69.8655156876081
3.98626664153426,96.2057591692579,30,4.7145833806021,69.8723699585729
4.0121605719143,100,30,4.74726646902676,69.8749744323564
4.03805450229433,100,30,4.74738866552545,69.8776282993444
4.06251752131111,100,30,4.74750508184261,69.8801461716796
4.0869805403279,100,30,4.7476215530723,69.8826643205175
4.15426836416843,100,30,4.74794168637582,69.8895883944475
4.38495015213787,100,30,4.74903845800174,69.9133239035018
4.47789352817145,100,30,4.74948006075616,69.9228858464711
4.50721317552501,97.8436020113902,30,4.73107019950011,69.9258632176015
4.53069007202332,90.8251214251069,30,4.67080143761519,69.9281293217712
4.54777115577128,85.7186860542165,30,4.62693904976839,69.9296819979309
4.56485223951924,80.6122506833262,30,4.58306652043194,69.9311445649505
4.5917200461101,72.5800485152262,30,4.5140389348771,69.9332624789021
4.86039811201875,-7.74197316577353,30,3.82315838632096,69.9422360879975
5.00907511598377,-50.4124619795194,30,3.45587274099204,69.9378144324557
5.03677330690374,-53.2696380078175,30,3.43126021362085,69.9363498730889
5.0644714978237,-56.1268140361156,30,3.40664362398804,69.9347906410772
5.09216968874367,-58.9839900644138,30,3.3820232028024,69.9331489934661
5.36915159794332,-87.5557503473951,30,3.13553268673016,69.9122717531924
5.47020398062826,-97.9796963099343,30,3.04543069040227,69.9026259236207
5.5055079951728,-99.838383838509,30,3.02928951338811,69.8990397975584
5.51880650424943,-96.9051578601998,30,3.05451736756688,69.8976982724369
5.53210501332606,-93.9719318818906,30,3.07974968847591,69.8963922765637
