time,current_A,temperature_C,voltage_V,soc_percent
0,78.9035042732868,22,4.5573374311691,70
0.0470928725849934,59.3516665726215,22,4.39168309458713,70.0028755560407
0.0941857451699868,39.7998288719561,22,4.22598514915445,70.0048038361539
0.14127861775498,20.2479911712908,22,4.06026506036219,70.0057848403394
0.188371490339974,0.696153470625497,22,3.89453781802552,70.0061027513756
0.390119873964201,-83.0649644325841,22,3.18429574107421,69.9969517859705
0.472114904696543,-117.107345904355,22,2.89530995899184,69.9885538352751
0.497237094307563,-127.537479956456,22,2.80668797792631,69.9853990501397
0.504168865603368,-127.81996063742,22,2.80424405063194,69.9844906559176
0.511100636899172,-126.382329309861,22,2.81639239117031,69.9835855210801
0.519681398981088,-124.602701584583,22,2.83143323871208,69.982477654618
0.528262161063005,-122.823073859305,22,2.84647701562386,69.9813852498366
0.544103857200986,-119.5375473066,22,2.87425816986351,69.9794100385239
0.702520818580801,-86.6822817795524,22,3.15249167775246,69.9626034842133
1.07921932536402,-5.18328052001683,22,3.84431917681654,69.9449309182278
1.22764085261264,31.9179080013102,22,4.1595287710307,69.9470361052534
1.37606237986126,69.0190965226372,22,4.47489432711911,69.9547374669226
1.46046095724346,90.1163563907684,22,4.65438623453539,69.961639552095
1.50033167166113,99.933249379466,22,4.73797596271118,69.9655358356749
1.50714607294341,98.561816219925,22,4.72634887941195,69.9662295150764
1.51396047422569,97.190383060384,22,4.71472069095087,69.9669157037508
1.52077487550797,95.8189499008429,22,4.70309124078525,69.9675924849472
1.58891888833076,82.1046183054324,22,4.58673343112138,69.9738285350888
1.8026788534442,39.0843305068149,22,4.22124387575136,69.9871510606363
1.95342450398031,8.74599625881208,22,3.96326487932365,69.9908609752532
2.04348452832143,-20.9378767049857,22,3.71079894613362,69.9901893851111
2.08272180154198,-39.2644273815062,22,3.55492058228474,69.988963063625
2.12195907476252,-57.5909780580266,22,3.39902552966725,69.9870128269043
2.17674631405112,-83.1804503846441,22,3.18128892719492,69.9830494509665
2.35483071969768,-166.358322262625,22,2.47202099288359,69.9601942953001
2.41732738336171,-195.548634935848,22,2.2221440308805,69.9485600467658
2.45594715959691,-213.586771335183,22,2.06731411050238,69.9404321619412
2.49370998850822,-231.224653403135,22,1.91553104630025,69.931791561855
2.50046339089213,-234.007203429771,22,1.89151506260084,69.930175616371
2.50228387614389,-233.39699009628,22,1.89664983006946,69.9297381437225
2.50410436139564,-232.78677676279,22,1.90178527027608,69.9293015726151
2.5059248466474,-232.176563429299,22,1.9069214597772,69.9288661244438
2.52412969916498,-226.074430094393,22,1.95832420272733,69.9245748225548
2.70617822434071,-165.053096745329,22,2.47560007608563,69.8879519732014
2.99135370159237,-69.4643637767258,22,3.29282850804944,69.8535509367806
3.27652917884403,12.707076632577,22,3.9976333818512,69.8448303242411
3.33989925964656,30.8735254510207,22,4.15351453922589,69.8462773799562
3.40326934044908,49.0399742694644,22,4.30942134113341,69.8488910814081
3.46663942125161,67.206423087908,22,4.46537863345311,69.85268216265
3.50490522669338,76.4768522586594,22,4.54500502598436,69.8555035652678
3.51906046944023,75.6309656103969,22,4.53777687163059,69.8566054879907
3.53321571218708,74.7850789621344,22,4.53054800483795,69.857700976986
3.54737095493392,73.9391923138718,22,4.5233181480152,69.8587845953938
3.6889233824024,65.4803258312465,22,4.45096787128998,69.868935576362
3.96195348434213,49.1646382845955,22,4.31120614561277,69.8850366954204
4.0242582702796,37.4167234759501,22,4.21036502099635,69.8877606260911
4.08656305621707,13.0828959165079,22,4.00142200014728,69.8892985826837
4.11983831087138,0.0868748794255438,22,3.88982482478266,69.8895360678181
4.15311356552568,-12.9091461576568,22,3.77822521662534,69.8893222707479
4.19721429345544,-30.1331762629159,22,3.63031426046146,69.8883482725932
4.31973333497711,-77.9843514860903,22,3.21927925947511,69.8815383618531
4.40589093351498,-111.634160472841,22,2.92997786037198,69.8731339730482
4.473699121114,-138.117402800462,22,2.70198436497583,69.8644221368038
4.4983003458132,-147.725684902294,22,2.61917152789988,69.8608047753024
4.50330213603636,-147.802606253802,22,2.61845831886303,69.8600453646469
4.50830392625952,-146.913624642769,22,2.62604823444773,69.8592875752093
4.51330571648267,-146.024643031735,22,2.63363925451412,69.8585337668451
4.51830750670583,-145.135661420702,22,2.64123145822752,69.8577845316485
4.56832540893742,-136.24584531037,22,2.71721528801181,69.8505443812183
4.84569943174456,-86.9474152178513,22,3.14007194252995,69.8186967992315
4.97166349148419,-64.5594845443231,22,3.33266359766798,69.8088798527168
5.01633400471802,-61.3433709970174,22,3.36031747051488,69.8059650956861
5.06100451795186,-66.321312795551,22,3.31738892430819,69.8029938824016
5.09409212928734,-70.0084923589094,22,3.28558475030339,69.800678415918
5.12717974062282,-73.6956719222678,22,3.25377315826538,69.7982361100047
5.18071592486072,-79.6615762730148,22,3.20228375822374,69.7940150192245
5.36298641605009,-99.9732277640391,22,3.02676444726337,69.7771774422942
5.46627997907876,-111.483938246103,22,2.92710619002434,69.7659412974604
5.50840751118339,-114.493340422265,22,2.90094976292706,69.7610514170375
5.53121038896283,-112.463931407269,22,2.91834375760077,69.7583970774006
5.54938568388326,-110.846367706822,22,2.93221245523277,69.7563083639618
5.5675609788037,-109.228804006376,22,2.94608564076359,69.7542500025627
5.6010728753535,-106.246314444066,22,2.97167660546341,69.7505349318166
5.93619184085157,-76.4214188209731,22,3.2282162971063,69.7190356016258
6.40705017547661,38.6956258129942,22,4.22265818082898,69.7134421900453
6.43061868957377,45.03218356453,22,4.27742861084939,69.7143913957196
6.45418720367092,51.3687413160658,22,4.3322048742515,69.7155424265548
